capturing 60s on Command|8:Command|8 MIDI 1 24:0 ...
note_on n=5 v=64                 -> FaderTouchEvent(fader=0, touched=True)
cc c=9 v=125                     -> FaderMoveEvent(fader=1, value=125, value10=1001)
cc c=41 v=125                    -> FaderMoveEvent(fader=1, value=125, value10=1005)
cc c=1 v=126                     -> FaderMoveEvent(fader=1, value=126, value10=1008)
cc c=33 v=126                    -> FaderMoveEvent(fader=1, value=126, value10=1012)
cc c=57 v=127                    -> FaderMoveEvent(fader=1, value=127, value10=1023)
cc c=41 v=126                    -> FaderMoveEvent(fader=1, value=126, value10=1013)
cc c=17 v=126                    -> FaderMoveEvent(fader=1, value=126, value10=1010)
cc c=41 v=125                    -> FaderMoveEvent(fader=1, value=125, value10=1005)
cc c=1 v=125                     -> FaderMoveEvent(fader=1, value=125, value10=1000)
cc c=25 v=124                    -> FaderMoveEvent(fader=1, value=124, value10=995)
cc c=49 v=123                    -> FaderMoveEvent(fader=1, value=123, value10=990)
cc c=1 v=123                     -> FaderMoveEvent(fader=1, value=123, value10=984)
cc c=9 v=122                     -> FaderMoveEvent(fader=1, value=122, value10=977)
cc c=25 v=121                    -> FaderMoveEvent(fader=1, value=121, value10=971)
cc c=25 v=120                    -> FaderMoveEvent(fader=1, value=120, value10=963)
cc c=33 v=119                    -> FaderMoveEvent(fader=1, value=119, value10=956)
cc c=33 v=118                    -> FaderMoveEvent(fader=1, value=118, value10=948)
cc c=33 v=117                    -> FaderMoveEvent(fader=1, value=117, value10=940)
cc c=25 v=116                    -> FaderMoveEvent(fader=1, value=116, value10=931)
cc c=17 v=115                    -> FaderMoveEvent(fader=1, value=115, value10=922)
cc c=9 v=114                     -> FaderMoveEvent(fader=1, value=114, value10=913)
cc c=1 v=113                     -> FaderMoveEvent(fader=1, value=113, value10=904)
cc c=49 v=111                    -> FaderMoveEvent(fader=1, value=111, value10=894)
cc c=33 v=110                    -> FaderMoveEvent(fader=1, value=110, value10=884)
cc c=9 v=109                     -> FaderMoveEvent(fader=1, value=109, value10=873)
cc c=49 v=107                    -> FaderMoveEvent(fader=1, value=107, value10=862)
cc c=25 v=106                    -> FaderMoveEvent(fader=1, value=106, value10=851)
cc c=57 v=104                    -> FaderMoveEvent(fader=1, value=104, value10=839)
cc c=25 v=103                    -> FaderMoveEvent(fader=1, value=103, value10=827)
cc c=41 v=101                    -> FaderMoveEvent(fader=1, value=101, value10=813)
cc c=1 v=100                     -> FaderMoveEvent(fader=1, value=100, value10=800)
cc c=17 v=98                     -> FaderMoveEvent(fader=1, value=98, value10=786)
cc c=33 v=96                     -> FaderMoveEvent(fader=1, value=96, value10=772)
cc c=41 v=94                     -> FaderMoveEvent(fader=1, value=94, value10=757)
cc c=49 v=92                     -> FaderMoveEvent(fader=1, value=92, value10=742)
cc c=57 v=90                     -> FaderMoveEvent(fader=1, value=90, value10=727)
cc c=1 v=89                      -> FaderMoveEvent(fader=1, value=89, value10=712)
cc c=9 v=87                      -> FaderMoveEvent(fader=1, value=87, value10=697)
cc c=9 v=85                      -> FaderMoveEvent(fader=1, value=85, value10=681)
cc c=17 v=83                     -> FaderMoveEvent(fader=1, value=83, value10=666)
cc c=25 v=81                     -> FaderMoveEvent(fader=1, value=81, value10=651)
cc c=25 v=79                     -> FaderMoveEvent(fader=1, value=79, value10=635)
cc c=33 v=77                     -> FaderMoveEvent(fader=1, value=77, value10=620)
cc c=33 v=75                     -> FaderMoveEvent(fader=1, value=75, value10=604)
cc c=41 v=73                     -> FaderMoveEvent(fader=1, value=73, value10=589)
cc c=41 v=71                     -> FaderMoveEvent(fader=1, value=71, value10=573)
cc c=49 v=69                     -> FaderMoveEvent(fader=1, value=69, value10=558)
cc c=57 v=67                     -> FaderMoveEvent(fader=1, value=67, value10=543)
cc c=1 v=66                      -> FaderMoveEvent(fader=1, value=66, value10=528)
cc c=17 v=64                     -> FaderMoveEvent(fader=1, value=64, value10=514)
cc c=25 v=62                     -> FaderMoveEvent(fader=1, value=62, value10=499)
cc c=49 v=60                     -> FaderMoveEvent(fader=1, value=60, value10=486)
cc c=1 v=59                      -> FaderMoveEvent(fader=1, value=59, value10=472)
cc c=17 v=57                     -> FaderMoveEvent(fader=1, value=57, value10=458)
cc c=41 v=55                     -> FaderMoveEvent(fader=1, value=55, value10=445)
cc c=57 v=53                     -> FaderMoveEvent(fader=1, value=53, value10=431)
cc c=17 v=52                     -> FaderMoveEvent(fader=1, value=52, value10=418)
cc c=33 v=50                     -> FaderMoveEvent(fader=1, value=50, value10=404)
cc c=57 v=48                     -> FaderMoveEvent(fader=1, value=48, value10=391)
cc c=9 v=47                      -> FaderMoveEvent(fader=1, value=47, value10=377)
cc c=33 v=45                     -> FaderMoveEvent(fader=1, value=45, value10=364)
cc c=57 v=43                     -> FaderMoveEvent(fader=1, value=43, value10=351)
cc c=17 v=42                     -> FaderMoveEvent(fader=1, value=42, value10=338)
cc c=41 v=40                     -> FaderMoveEvent(fader=1, value=40, value10=325)
cc c=9 v=39                      -> FaderMoveEvent(fader=1, value=39, value10=313)
cc c=33 v=37                     -> FaderMoveEvent(fader=1, value=37, value10=300)
cc c=1 v=36                      -> FaderMoveEvent(fader=1, value=36, value10=288)
cc c=33 v=34                     -> FaderMoveEvent(fader=1, value=34, value10=276)
cc c=9 v=33                      -> FaderMoveEvent(fader=1, value=33, value10=265)
cc c=41 v=31                     -> FaderMoveEvent(fader=1, value=31, value10=253)
cc c=9 v=30                      -> FaderMoveEvent(fader=1, value=30, value10=241)
cc c=49 v=28                     -> FaderMoveEvent(fader=1, value=28, value10=230)
cc c=25 v=27                     -> FaderMoveEvent(fader=1, value=27, value10=219)
cc c=57 v=25                     -> FaderMoveEvent(fader=1, value=25, value10=207)
cc c=33 v=24                     -> FaderMoveEvent(fader=1, value=24, value10=196)
cc c=17 v=23                     -> FaderMoveEvent(fader=1, value=23, value10=186)
cc c=57 v=21                     -> FaderMoveEvent(fader=1, value=21, value10=175)
cc c=41 v=20                     -> FaderMoveEvent(fader=1, value=20, value10=165)
cc c=25 v=19                     -> FaderMoveEvent(fader=1, value=19, value10=155)
cc c=17 v=18                     -> FaderMoveEvent(fader=1, value=18, value10=146)
cc c=1 v=17                      -> FaderMoveEvent(fader=1, value=17, value10=136)
cc c=57 v=15                     -> FaderMoveEvent(fader=1, value=15, value10=127)
cc c=49 v=14                     -> FaderMoveEvent(fader=1, value=14, value10=118)
cc c=41 v=13                     -> FaderMoveEvent(fader=1, value=13, value10=109)
cc c=33 v=12                     -> FaderMoveEvent(fader=1, value=12, value10=100)
cc c=25 v=11                     -> FaderMoveEvent(fader=1, value=11, value10=91)
cc c=17 v=10                     -> FaderMoveEvent(fader=1, value=10, value10=82)
cc c=17 v=9                      -> FaderMoveEvent(fader=1, value=9, value10=74)
cc c=9 v=8                       -> FaderMoveEvent(fader=1, value=8, value10=65)
cc c=9 v=7                       -> FaderMoveEvent(fader=1, value=7, value10=57)
cc c=9 v=6                       -> FaderMoveEvent(fader=1, value=6, value10=49)
cc c=9 v=5                       -> FaderMoveEvent(fader=1, value=5, value10=41)
cc c=9 v=4                       -> FaderMoveEvent(fader=1, value=4, value10=33)
cc c=17 v=3                      -> FaderMoveEvent(fader=1, value=3, value10=26)
cc c=33 v=2                      -> FaderMoveEvent(fader=1, value=2, value10=20)
cc c=49 v=1                      -> FaderMoveEvent(fader=1, value=1, value10=14)
cc c=17 v=1                      -> FaderMoveEvent(fader=1, value=1, value10=10)
cc c=1 v=0                       -> FaderMoveEvent(fader=1, value=0, value10=0)
note_on n=5 v=1                  -> FaderTouchEvent(fader=1, touched=False)
note_on n=5 v=66                 -> FaderTouchEvent(fader=2, touched=True)
cc c=58 v=0                      -> FaderMoveEvent(fader=2, value=0, value10=7)
cc c=34 v=1                      -> FaderMoveEvent(fader=2, value=1, value10=12)
cc c=2 v=2                       -> FaderMoveEvent(fader=2, value=2, value10=16)
cc c=26 v=2                      -> FaderMoveEvent(fader=2, value=2, value10=19)
cc c=58 v=2                      -> FaderMoveEvent(fader=2, value=2, value10=23)
cc c=34 v=3                      -> FaderMoveEvent(fader=2, value=3, value10=28)
cc c=10 v=4                      -> FaderMoveEvent(fader=2, value=4, value10=33)
cc c=50 v=4                      -> FaderMoveEvent(fader=2, value=4, value10=38)
cc c=26 v=5                      -> FaderMoveEvent(fader=2, value=5, value10=43)
cc c=10 v=6                      -> FaderMoveEvent(fader=2, value=6, value10=49)
cc c=2 v=7                       -> FaderMoveEvent(fader=2, value=7, value10=56)
cc c=50 v=7                      -> FaderMoveEvent(fader=2, value=7, value10=62)
cc c=42 v=8                      -> FaderMoveEvent(fader=2, value=8, value10=69)
cc c=42 v=9                      -> FaderMoveEvent(fader=2, value=9, value10=77)
cc c=42 v=10                     -> FaderMoveEvent(fader=2, value=10, value10=85)
cc c=42 v=11                     -> FaderMoveEvent(fader=2, value=11, value10=93)
cc c=42 v=12                     -> FaderMoveEvent(fader=2, value=12, value10=101)
cc c=50 v=13                     -> FaderMoveEvent(fader=2, value=13, value10=110)
cc c=58 v=14                     -> FaderMoveEvent(fader=2, value=14, value10=119)
cc c=10 v=16                     -> FaderMoveEvent(fader=2, value=16, value10=129)
cc c=26 v=17                     -> FaderMoveEvent(fader=2, value=17, value10=139)
cc c=50 v=18                     -> FaderMoveEvent(fader=2, value=18, value10=150)
cc c=10 v=20                     -> FaderMoveEvent(fader=2, value=20, value10=161)
cc c=34 v=21                     -> FaderMoveEvent(fader=2, value=21, value10=172)
cc c=2 v=23                      -> FaderMoveEvent(fader=2, value=23, value10=184)
cc c=42 v=24                     -> FaderMoveEvent(fader=2, value=24, value10=197)
cc c=18 v=26                     -> FaderMoveEvent(fader=2, value=26, value10=210)
cc c=58 v=27                     -> FaderMoveEvent(fader=2, value=27, value10=223)
cc c=34 v=29                     -> FaderMoveEvent(fader=2, value=29, value10=236)
cc c=10 v=31                     -> FaderMoveEvent(fader=2, value=31, value10=249)
cc c=50 v=32                     -> FaderMoveEvent(fader=2, value=32, value10=262)
cc c=34 v=34                     -> FaderMoveEvent(fader=2, value=34, value10=276)
cc c=18 v=36                     -> FaderMoveEvent(fader=2, value=36, value10=290)
cc c=58 v=37                     -> FaderMoveEvent(fader=2, value=37, value10=303)
cc c=42 v=39                     -> FaderMoveEvent(fader=2, value=39, value10=317)
cc c=26 v=41                     -> FaderMoveEvent(fader=2, value=41, value10=331)
cc c=2 v=43                      -> FaderMoveEvent(fader=2, value=43, value10=344)
cc c=50 v=44                     -> FaderMoveEvent(fader=2, value=44, value10=358)
cc c=34 v=46                     -> FaderMoveEvent(fader=2, value=46, value10=372)
cc c=18 v=48                     -> FaderMoveEvent(fader=2, value=48, value10=386)
cc c=2 v=50                      -> FaderMoveEvent(fader=2, value=50, value10=400)
cc c=50 v=51                     -> FaderMoveEvent(fader=2, value=51, value10=414)
cc c=42 v=53                     -> FaderMoveEvent(fader=2, value=53, value10=429)
cc c=26 v=55                     -> FaderMoveEvent(fader=2, value=55, value10=443)
cc c=18 v=57                     -> FaderMoveEvent(fader=2, value=57, value10=458)
cc c=2 v=59                      -> FaderMoveEvent(fader=2, value=59, value10=472)
cc c=50 v=60                     -> FaderMoveEvent(fader=2, value=60, value10=486)
cc c=42 v=62                     -> FaderMoveEvent(fader=2, value=62, value10=501)
cc c=34 v=64                     -> FaderMoveEvent(fader=2, value=64, value10=516)
cc c=18 v=66                     -> FaderMoveEvent(fader=2, value=66, value10=530)
cc c=10 v=68                     -> FaderMoveEvent(fader=2, value=68, value10=545)
cc c=2 v=70                      -> FaderMoveEvent(fader=2, value=70, value10=560)
cc c=58 v=71                     -> FaderMoveEvent(fader=2, value=71, value10=575)
cc c=50 v=73                     -> FaderMoveEvent(fader=2, value=73, value10=590)
cc c=42 v=75                     -> FaderMoveEvent(fader=2, value=75, value10=605)
cc c=34 v=77                     -> FaderMoveEvent(fader=2, value=77, value10=620)
cc c=26 v=79                     -> FaderMoveEvent(fader=2, value=79, value10=635)
cc c=18 v=81                     -> FaderMoveEvent(fader=2, value=81, value10=650)
cc c=10 v=83                     -> FaderMoveEvent(fader=2, value=83, value10=665)
cc c=2 v=85                      -> FaderMoveEvent(fader=2, value=85, value10=680)
cc c=58 v=86                     -> FaderMoveEvent(fader=2, value=86, value10=695)
cc c=42 v=88                     -> FaderMoveEvent(fader=2, value=88, value10=709)
cc c=26 v=90                     -> FaderMoveEvent(fader=2, value=90, value10=723)
cc c=10 v=92                     -> FaderMoveEvent(fader=2, value=92, value10=737)
cc c=58 v=93                     -> FaderMoveEvent(fader=2, value=93, value10=751)
cc c=34 v=95                     -> FaderMoveEvent(fader=2, value=95, value10=764)
cc c=2 v=97                      -> FaderMoveEvent(fader=2, value=97, value10=776)
cc c=42 v=98                     -> FaderMoveEvent(fader=2, value=98, value10=789)
cc c=10 v=100                    -> FaderMoveEvent(fader=2, value=100, value10=801)
cc c=34 v=101                    -> FaderMoveEvent(fader=2, value=101, value10=812)
cc c=58 v=102                    -> FaderMoveEvent(fader=2, value=102, value10=823)
cc c=18 v=104                    -> FaderMoveEvent(fader=2, value=104, value10=834)
cc c=42 v=105                    -> FaderMoveEvent(fader=2, value=105, value10=845)
cc c=2 v=107                     -> FaderMoveEvent(fader=2, value=107, value10=856)
cc c=18 v=108                    -> FaderMoveEvent(fader=2, value=108, value10=866)
cc c=26 v=109                    -> FaderMoveEvent(fader=2, value=109, value10=875)
cc c=42 v=110                    -> FaderMoveEvent(fader=2, value=110, value10=885)
cc c=50 v=111                    -> FaderMoveEvent(fader=2, value=111, value10=894)
cc c=58 v=112                    -> FaderMoveEvent(fader=2, value=112, value10=903)
cc c=2 v=114                     -> FaderMoveEvent(fader=2, value=114, value10=912)
cc c=2 v=115                     -> FaderMoveEvent(fader=2, value=115, value10=920)
cc c=2 v=116                     -> FaderMoveEvent(fader=2, value=116, value10=928)
cc c=2 v=117                     -> FaderMoveEvent(fader=2, value=117, value10=936)
cc c=2 v=118                     -> FaderMoveEvent(fader=2, value=118, value10=944)
cc c=2 v=119                     -> FaderMoveEvent(fader=2, value=119, value10=952)
cc c=58 v=119                    -> FaderMoveEvent(fader=2, value=119, value10=959)
cc c=58 v=120                    -> FaderMoveEvent(fader=2, value=120, value10=967)
cc c=50 v=121                    -> FaderMoveEvent(fader=2, value=121, value10=974)
cc c=42 v=122                    -> FaderMoveEvent(fader=2, value=122, value10=981)
cc c=26 v=123                    -> FaderMoveEvent(fader=2, value=123, value10=987)
cc c=18 v=124                    -> FaderMoveEvent(fader=2, value=124, value10=994)
cc c=58 v=124                    -> FaderMoveEvent(fader=2, value=124, value10=999)
cc c=42 v=125                    -> FaderMoveEvent(fader=2, value=125, value10=1005)
cc c=10 v=126                    -> FaderMoveEvent(fader=2, value=126, value10=1009)
cc c=42 v=126                    -> FaderMoveEvent(fader=2, value=126, value10=1013)
cc c=58 v=127                    -> FaderMoveEvent(fader=2, value=127, value10=1023)
cc c=50 v=126                    -> FaderMoveEvent(fader=2, value=126, value10=1014)
cc c=18 v=126                    -> FaderMoveEvent(fader=2, value=126, value10=1010)
cc c=50 v=125                    -> FaderMoveEvent(fader=2, value=125, value10=1006)
cc c=2 v=125                     -> FaderMoveEvent(fader=2, value=125, value10=1000)
cc c=26 v=124                    -> FaderMoveEvent(fader=2, value=124, value10=995)
cc c=42 v=123                    -> FaderMoveEvent(fader=2, value=123, value10=989)
cc c=58 v=122                    -> FaderMoveEvent(fader=2, value=122, value10=983)
cc c=2 v=122                     -> FaderMoveEvent(fader=2, value=122, value10=976)
cc c=10 v=121                    -> FaderMoveEvent(fader=2, value=121, value10=969)
cc c=18 v=120                    -> FaderMoveEvent(fader=2, value=120, value10=962)
cc c=26 v=119                    -> FaderMoveEvent(fader=2, value=119, value10=955)
cc c=34 v=118                    -> FaderMoveEvent(fader=2, value=118, value10=948)
cc c=34 v=117                    -> FaderMoveEvent(fader=2, value=117, value10=940)
cc c=34 v=116                    -> FaderMoveEvent(fader=2, value=116, value10=932)
cc c=34 v=115                    -> FaderMoveEvent(fader=2, value=115, value10=924)
cc c=26 v=114                    -> FaderMoveEvent(fader=2, value=114, value10=915)
cc c=18 v=113                    -> FaderMoveEvent(fader=2, value=113, value10=906)
cc c=10 v=112                    -> FaderMoveEvent(fader=2, value=112, value10=897)
cc c=2 v=111                     -> FaderMoveEvent(fader=2, value=111, value10=888)
cc c=50 v=109                    -> FaderMoveEvent(fader=2, value=109, value10=878)
cc c=26 v=108                    -> FaderMoveEvent(fader=2, value=108, value10=867)
cc c=2 v=107                     -> FaderMoveEvent(fader=2, value=107, value10=856)
cc c=50 v=105                    -> FaderMoveEvent(fader=2, value=105, value10=846)
cc c=18 v=104                    -> FaderMoveEvent(fader=2, value=104, value10=834)
cc c=50 v=102                    -> FaderMoveEvent(fader=2, value=102, value10=822)
cc c=26 v=101                    -> FaderMoveEvent(fader=2, value=101, value10=811)
cc c=50 v=99                     -> FaderMoveEvent(fader=2, value=99, value10=798)
cc c=18 v=98                     -> FaderMoveEvent(fader=2, value=98, value10=786)
cc c=50 v=96                     -> FaderMoveEvent(fader=2, value=96, value10=774)
cc c=10 v=95                     -> FaderMoveEvent(fader=2, value=95, value10=761)
cc c=34 v=93                     -> FaderMoveEvent(fader=2, value=93, value10=748)
cc c=58 v=91                     -> FaderMoveEvent(fader=2, value=91, value10=735)
cc c=10 v=90                     -> FaderMoveEvent(fader=2, value=90, value10=721)
cc c=26 v=88                     -> FaderMoveEvent(fader=2, value=88, value10=707)
cc c=42 v=86                     -> FaderMoveEvent(fader=2, value=86, value10=693)
cc c=58 v=84                     -> FaderMoveEvent(fader=2, value=84, value10=679)
cc c=10 v=83                     -> FaderMoveEvent(fader=2, value=83, value10=665)
cc c=26 v=81                     -> FaderMoveEvent(fader=2, value=81, value10=651)
cc c=42 v=79                     -> FaderMoveEvent(fader=2, value=79, value10=637)
cc c=58 v=77                     -> FaderMoveEvent(fader=2, value=77, value10=623)
cc c=10 v=76                     -> FaderMoveEvent(fader=2, value=76, value10=609)
cc c=34 v=74                     -> FaderMoveEvent(fader=2, value=74, value10=596)
cc c=58 v=72                     -> FaderMoveEvent(fader=2, value=72, value10=583)
cc c=18 v=71                     -> FaderMoveEvent(fader=2, value=71, value10=570)
cc c=42 v=69                     -> FaderMoveEvent(fader=2, value=69, value10=557)
cc c=2 v=68                      -> FaderMoveEvent(fader=2, value=68, value10=544)
cc c=26 v=66                     -> FaderMoveEvent(fader=2, value=66, value10=531)
cc c=58 v=64                     -> FaderMoveEvent(fader=2, value=64, value10=519)
cc c=18 v=63                     -> FaderMoveEvent(fader=2, value=63, value10=506)
cc c=50 v=61                     -> FaderMoveEvent(fader=2, value=61, value10=494)
cc c=18 v=60                     -> FaderMoveEvent(fader=2, value=60, value10=482)
cc c=42 v=58                     -> FaderMoveEvent(fader=2, value=58, value10=469)
cc c=18 v=57                     -> FaderMoveEvent(fader=2, value=57, value10=458)
cc c=50 v=55                     -> FaderMoveEvent(fader=2, value=55, value10=446)
cc c=18 v=54                     -> FaderMoveEvent(fader=2, value=54, value10=434)
cc c=50 v=52                     -> FaderMoveEvent(fader=2, value=52, value10=422)
cc c=18 v=51                     -> FaderMoveEvent(fader=2, value=51, value10=410)
cc c=58 v=49                     -> FaderMoveEvent(fader=2, value=49, value10=399)
cc c=34 v=48                     -> FaderMoveEvent(fader=2, value=48, value10=388)
cc c=10 v=47                     -> FaderMoveEvent(fader=2, value=47, value10=377)
cc c=50 v=45                     -> FaderMoveEvent(fader=2, value=45, value10=366)
cc c=34 v=44                     -> FaderMoveEvent(fader=2, value=44, value10=356)
cc c=18 v=43                     -> FaderMoveEvent(fader=2, value=43, value10=346)
cc c=2 v=42                      -> FaderMoveEvent(fader=2, value=42, value10=336)
cc c=50 v=40                     -> FaderMoveEvent(fader=2, value=40, value10=326)
cc c=34 v=39                     -> FaderMoveEvent(fader=2, value=39, value10=316)
cc c=18 v=38                     -> FaderMoveEvent(fader=2, value=38, value10=306)
cc c=2 v=37                      -> FaderMoveEvent(fader=2, value=37, value10=296)
cc c=50 v=35                     -> FaderMoveEvent(fader=2, value=35, value10=286)
cc c=34 v=34                     -> FaderMoveEvent(fader=2, value=34, value10=276)
cc c=18 v=33                     -> FaderMoveEvent(fader=2, value=33, value10=266)
cc c=2 v=32                      -> FaderMoveEvent(fader=2, value=32, value10=256)
cc c=50 v=30                     -> FaderMoveEvent(fader=2, value=30, value10=246)
cc c=42 v=29                     -> FaderMoveEvent(fader=2, value=29, value10=237)
cc c=34 v=28                     -> FaderMoveEvent(fader=2, value=28, value10=228)
cc c=26 v=27                     -> FaderMoveEvent(fader=2, value=27, value10=219)
cc c=10 v=26                     -> FaderMoveEvent(fader=2, value=26, value10=209)
cc c=2 v=25                      -> FaderMoveEvent(fader=2, value=25, value10=200)
cc c=58 v=23                     -> FaderMoveEvent(fader=2, value=23, value10=191)
cc c=50 v=22                     -> FaderMoveEvent(fader=2, value=22, value10=182)
cc c=50 v=21                     -> FaderMoveEvent(fader=2, value=21, value10=174)
cc c=42 v=20                     -> FaderMoveEvent(fader=2, value=20, value10=165)
cc c=42 v=19                     -> FaderMoveEvent(fader=2, value=19, value10=157)
cc c=42 v=18                     -> FaderMoveEvent(fader=2, value=18, value10=149)
cc c=42 v=17                     -> FaderMoveEvent(fader=2, value=17, value10=141)
cc c=42 v=16                     -> FaderMoveEvent(fader=2, value=16, value10=133)
cc c=42 v=15                     -> FaderMoveEvent(fader=2, value=15, value10=125)
cc c=50 v=14                     -> FaderMoveEvent(fader=2, value=14, value10=118)
cc c=50 v=13                     -> FaderMoveEvent(fader=2, value=13, value10=110)
cc c=58 v=12                     -> FaderMoveEvent(fader=2, value=12, value10=103)
cc c=10 v=12                     -> FaderMoveEvent(fader=2, value=12, value10=97)
cc c=18 v=11                     -> FaderMoveEvent(fader=2, value=11, value10=90)
cc c=26 v=10                     -> FaderMoveEvent(fader=2, value=10, value10=83)
cc c=42 v=9                      -> FaderMoveEvent(fader=2, value=9, value10=77)
cc c=58 v=8                      -> FaderMoveEvent(fader=2, value=8, value10=71)
cc c=10 v=8                      -> FaderMoveEvent(fader=2, value=8, value10=65)
cc c=26 v=7                      -> FaderMoveEvent(fader=2, value=7, value10=59)
cc c=42 v=6                      -> FaderMoveEvent(fader=2, value=6, value10=53)
cc c=2 v=6                       -> FaderMoveEvent(fader=2, value=6, value10=48)
cc c=18 v=5                      -> FaderMoveEvent(fader=2, value=5, value10=42)
cc c=42 v=4                      -> FaderMoveEvent(fader=2, value=4, value10=37)
cc c=2 v=4                       -> FaderMoveEvent(fader=2, value=4, value10=32)
cc c=26 v=3                      -> FaderMoveEvent(fader=2, value=3, value10=27)
cc c=50 v=2                      -> FaderMoveEvent(fader=2, value=2, value10=22)
cc c=10 v=2                      -> FaderMoveEvent(fader=2, value=2, value10=17)
cc c=42 v=1                      -> FaderMoveEvent(fader=2, value=1, value10=13)
cc c=10 v=1                      -> FaderMoveEvent(fader=2, value=1, value10=9)
cc c=2 v=0                       -> FaderMoveEvent(fader=2, value=0, value10=0)
note_on n=5 v=2                  -> FaderTouchEvent(fader=2, touched=False)
note_on n=5 v=67                 -> FaderTouchEvent(fader=3, touched=True)
cc c=59 v=0                      -> FaderMoveEvent(fader=3, value=0, value10=7)
cc c=35 v=1                      -> FaderMoveEvent(fader=3, value=1, value10=12)
cc c=59 v=1                      -> FaderMoveEvent(fader=3, value=1, value10=15)
cc c=19 v=2                      -> FaderMoveEvent(fader=3, value=2, value10=18)
cc c=43 v=2                      -> FaderMoveEvent(fader=3, value=2, value10=21)
cc c=11 v=3                      -> FaderMoveEvent(fader=3, value=3, value10=25)
cc c=43 v=3                      -> FaderMoveEvent(fader=3, value=3, value10=29)
cc c=11 v=4                      -> FaderMoveEvent(fader=3, value=4, value10=33)
cc c=43 v=4                      -> FaderMoveEvent(fader=3, value=4, value10=37)
cc c=19 v=5                      -> FaderMoveEvent(fader=3, value=5, value10=42)
cc c=59 v=5                      -> FaderMoveEvent(fader=3, value=5, value10=47)
cc c=43 v=6                      -> FaderMoveEvent(fader=3, value=6, value10=53)
cc c=35 v=7                      -> FaderMoveEvent(fader=3, value=7, value10=60)
cc c=19 v=8                      -> FaderMoveEvent(fader=3, value=8, value10=66)
cc c=19 v=9                      -> FaderMoveEvent(fader=3, value=9, value10=74)
cc c=11 v=10                     -> FaderMoveEvent(fader=3, value=10, value10=81)
cc c=3 v=11                      -> FaderMoveEvent(fader=3, value=11, value10=88)
cc c=3 v=12                      -> FaderMoveEvent(fader=3, value=12, value10=96)
cc c=3 v=13                      -> FaderMoveEvent(fader=3, value=13, value10=104)
cc c=59 v=13                     -> FaderMoveEvent(fader=3, value=13, value10=111)
cc c=59 v=14                     -> FaderMoveEvent(fader=3, value=14, value10=119)
cc c=59 v=15                     -> FaderMoveEvent(fader=3, value=15, value10=127)
cc c=59 v=16                     -> FaderMoveEvent(fader=3, value=16, value10=135)
cc c=3 v=18                      -> FaderMoveEvent(fader=3, value=18, value10=144)
cc c=11 v=19                     -> FaderMoveEvent(fader=3, value=19, value10=153)
cc c=19 v=20                     -> FaderMoveEvent(fader=3, value=20, value10=162)
cc c=35 v=21                     -> FaderMoveEvent(fader=3, value=21, value10=172)
cc c=51 v=22                     -> FaderMoveEvent(fader=3, value=22, value10=182)
cc c=3 v=24                      -> FaderMoveEvent(fader=3, value=24, value10=192)
cc c=27 v=25                     -> FaderMoveEvent(fader=3, value=25, value10=203)
cc c=51 v=26                     -> FaderMoveEvent(fader=3, value=26, value10=214)
cc c=19 v=28                     -> FaderMoveEvent(fader=3, value=28, value10=226)
cc c=43 v=29                     -> FaderMoveEvent(fader=3, value=29, value10=237)
cc c=11 v=31                     -> FaderMoveEvent(fader=3, value=31, value10=249)
cc c=43 v=32                     -> FaderMoveEvent(fader=3, value=32, value10=261)
cc c=11 v=34                     -> FaderMoveEvent(fader=3, value=34, value10=273)
cc c=51 v=35                     -> FaderMoveEvent(fader=3, value=35, value10=286)
cc c=27 v=37                     -> FaderMoveEvent(fader=3, value=37, value10=299)
cc c=3 v=39                      -> FaderMoveEvent(fader=3, value=39, value10=312)
cc c=51 v=40                     -> FaderMoveEvent(fader=3, value=40, value10=326)
cc c=43 v=42                     -> FaderMoveEvent(fader=3, value=42, value10=341)
cc c=35 v=44                     -> FaderMoveEvent(fader=3, value=44, value10=356)
cc c=27 v=46                     -> FaderMoveEvent(fader=3, value=46, value10=371)
cc c=27 v=48                     -> FaderMoveEvent(fader=3, value=48, value10=387)
cc c=19 v=50                     -> FaderMoveEvent(fader=3, value=50, value10=402)
cc c=19 v=52                     -> FaderMoveEvent(fader=3, value=52, value10=418)
cc c=19 v=54                     -> FaderMoveEvent(fader=3, value=54, value10=434)
cc c=19 v=56                     -> FaderMoveEvent(fader=3, value=56, value10=450)
cc c=11 v=58                     -> FaderMoveEvent(fader=3, value=58, value10=465)
cc c=59 v=59                     -> FaderMoveEvent(fader=3, value=59, value10=479)
cc c=51 v=61                     -> FaderMoveEvent(fader=3, value=61, value10=494)
cc c=35 v=63                     -> FaderMoveEvent(fader=3, value=63, value10=508)
cc c=11 v=65                     -> FaderMoveEvent(fader=3, value=65, value10=521)
cc c=51 v=66                     -> FaderMoveEvent(fader=3, value=66, value10=534)
cc c=27 v=68                     -> FaderMoveEvent(fader=3, value=68, value10=547)
cc c=59 v=69                     -> FaderMoveEvent(fader=3, value=69, value10=559)
cc c=27 v=71                     -> FaderMoveEvent(fader=3, value=71, value10=571)
cc c=59 v=72                     -> FaderMoveEvent(fader=3, value=72, value10=583)
cc c=27 v=74                     -> FaderMoveEvent(fader=3, value=74, value10=595)
cc c=59 v=75                     -> FaderMoveEvent(fader=3, value=75, value10=607)
